id,fecha,hora,cantidad_art,nombre_art,presentacion,precio,total_venta
15,2023-02-03,17:15:00,5,QUINOA,500 g,600.0,3000.0
15,2023-02-04,17:05:00,5,NUECES,500 ml,300.0,1500.0
15,2023-02-05,16:20:00,2,ALMOHADITAS FRUTILLA,1 L,400.0,800.0
16,2023-02-01,19:20:00,3,LENTEJAS,300 g,300.0,900.0
16,2023-02-02,10:42:00,3,PIMENTON DULCE,300 g,120.0,360.0
16,2023-02-03,13:59:00,1,HARINA INTEGRAL,300 g,2200.0,2200.0
16,2023-02-04,17:36:00,1,HARINA INTEGRAL,500 ml,2200.0,2200.0
16,2023-02-05,11:32:00,2,ALMOHADITAS FRUTILLA,250 g,400.0,800.0
17,2023-02-01,9:56:00,3,LENTEJAS,250 g,300.0,900.0
17,2023-02-02,10:28:00,3,QUINOA,500 ml,600.0,1800.0
17,2023-02-03,20:41:00,1,QUINOA,1 L,600.0,600.0
17,2023-02-04,16:19:00,1,PIMENTON DULCE,1 kg,120.0,120.0
17,2023-02-05,12:07:00,5,HARINA INTEGRAL,1 kg,2200.0,11000.0
18,2023-02-01,12:18:00,2,QUINOA,1 L,600.0,1200.0
18,2023-02-02,13:13:00,3,PIMENTON DULCE,500 ml,120.0,360.0
18,2023-02-03,15:16:00,1,HARINA INTEGRAL,1 L,2200.0,2200.0
18,2023-02-04,14:53:00,1,ALMOHADITAS FRUTILLA,500 g,400.0,400.0
18,2023-02-05,13:49:00,3,LENTEJAS,1 kg,300.0,900.0
19,2023-02-01,19:28:00,4,QUINOA,500 ml,600.0,2400.0
19,2023-02-02,8:07:00,2,HARINA INTEGRAL,500 ml,2200.0,4400.0
19,2023-02-03,8:53:00,5,ALMOHADITAS FRUTILLA,500 ml,400.0,2000.0
19,2023-02-04,10:27:00,1,LENTEJAS,250 g,300.0,300.0
19,2023-02-05,13:57:00,3,HARINA INTEGRAL,1 kg,2200.0,6600.0
20,2023-02-01,18:15:00,1,PIMENTON DULCE,250 g,120.0,120.0
20,2023-02-02,20:35:00,5,NUECES,1 L,300.0,1500.0
20,2023-02-03,10:59:00,2,LENTEJAS,1 kg,300.0,600.0
20,2023-02-04,14:01:00,3,LENTEJAS,300 g,300.0,900.0
20,2023-02-05,20:42:00,2,PIMENTON DULCE,250 g,120.0,240.0
21,2023-02-01,10:50:00,1,PIMENTON DULCE,300 g,120.0,120.0
21,2023-02-02,8:54:00,2,NUECES,1 kg,300.0,600.0
21,2023-02-03,15:22:00,2,ALMOHADITAS FRUTILLA,1 kg,400.0,800.0
21,2023-02-04,8:42:00,4,LENTEJAS,250 g,300.0,1200.0
21,2023-02-05,12:55:00,3,HARINA INTEGRAL,250 g,2200.0,6600.0
22,2023-02-01,18:32:00,5,NUECES,250 g,300.0,1500.0
22,2023-02-02,8:07:00,2,ALMOHADITAS FRUTILLA,500 ml,400.0,800.0
22,2023-02-03,12:02:00,5,HARINA INTEGRAL,300 g,2200.0,11000.0
22,2023-02-04,13:46:00,4,ALMOHADITAS FRUTILLA,500 ml,400.0,1600.0
22,2023-02-05,16:07:00,5,NUECES,1 kg,300.0,1500.0
23,2023-02-01,12:02:00,4,PIMENTON DULCE,500 g,120.0,480.0
23,2023-02-02,16:59:00,2,QUINOA,250 g,600.0,1200.0
23,2023-02-03,14:04:00,3,PIMENTON DULCE,500 ml,120.0,360.0
23,2023-02-04,13:42:00,3,HARINA INTEGRAL,500 ml,2200.0,6600.0
23,2023-02-05,12:42:00,3,NUECES,300 g,300.0,900.0
24,2023-02-01,19:18:00,2,QUINOA,1 kg,600.0,1200.0
24,2023-02-02,14:42:00,2,NUECES,500 ml,300.0,600.0
24,2023-02-03,17:19:00,5,NUECES,500 g,300.0,1500.0
24,2023-02-04,12:18:00,4,LENTEJAS,500 ml,300.0,1200.0
24,2023-02-05,17:41:00,4,ALMOHADITAS FRUTILLA,300 g,400.0,1600.0
25,2023-02-01,15:43:00,5,LENTEJAS,300 g,300.0,1500.0
25,2023-02-02,20:57:00,2,PIMENTON DULCE,1 L,120.0,240.0
25,2023-02-03,9:18:00,5,QUINOA,250 g,600.0,3000.0
25,2023-02-04,9:52:00,3,LENTEJAS,1 kg,300.0,900.0
25,2023-02-05,20:12:00,1,LENTEJAS,500 g,300.0,300.0
26,2023-02-01,11:30:00,1,QUINOA,300 g,600.0,600.0
26,2023-02-02,14:56:00,5,PIMENTON DULCE,1 kg,120.0,600.0
26,2023-02-03,19:44:00,4,NUECES,300 g,300.0,1200.0
26,2023-02-04,11:09:00,1,PIMENTON DULCE,500 g,120.0,120.0
26,2023-02-05,20:27:00,2,LENTEJAS,1 L,300.0,600.0
27,2023-02-01,16:29:00,5,HARINA INTEGRAL,1 kg,2200.0,11000.0
27,2023-02-02,9:29:00,4,LENTEJAS,1 L,300.0,1200.0
27,2023-02-03,16:35:00,3,QUINOA,300 g,600.0,1800.0
27,2023-02-04,17:52:00,5,PIMENTON DULCE,300 g,120.0,600.0
27,2023-02-05,16:28:00,4,LENTEJAS,300 g,300.0,1200.0
28,2023-02-01,12:48:00,3,LENTEJAS,500 ml,300.0,900.0
28,2023-02-02,15:40:00,3,LENTEJAS,300 g,300.0,900.0
28,2023-02-03,9:45:00,2,ALMOHADITAS FRUTILLA,250 g,400.0,800.0
28,2023-02-04,13:20:00,1,QUINOA,1 kg,600.0,600.0
28,2023-02-05,10:14:00,2,NUECES,1 L,300.0,600.0
29,2023-02-01,11:04:00,4,NUECES,250 g,300.0,1200.0
29,2023-02-02,16:29:00,1,NUECES,1 kg,300.0,300.0
29,2023-02-03,14:24:00,1,QUINOA,500 ml,600.0,600.0
29,2023-02-04,14:30:00,3,HARINA INTEGRAL,250 g,2200.0,6600.0
29,2023-02-05,20:24:00,5,NUECES,1 L,300.0,1500.0
30,2023-02-01,19:34:00,2,QUINOA,300 g,600.0,1200.0
30,2023-02-02,11:17:00,4,NUECES,500 g,300.0,1200.0
30,2023-02-03,14:21:00,4,PIMENTON DULCE,1 L,120.0,480.0
30,2023-02-04,10:53:00,2,NUECES,500 ml,300.0,600.0
30,2023-02-05,16:01:00,5,NUECES,500 ml,300.0,1500.0
